screen_name,user_id,followed_by,last_post_date,days_inactive,is_bot_suspect,verdict,reason
,1242698547339771904,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1589625371581882368,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1272140671227441153,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,911150143759687680,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,553581707,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1502297418259435523,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1867670328195108864,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,155659213,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1797697079076155392,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,237679764,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2009952193290612736,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2538322138,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,3371747277,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1534448359762796544,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1476355687919796229,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,97914405,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
